软件销售经理,沈阳雅译网络技术有限公司,18K-25K,大专
图像处理工程师,上海水象网络科技有限公司,20K-40K,本科
网络工程师,杭州五色云文化传播有限公司,6K-8K,本科
算法团队技术专家/技术总监,上海谋世企业管理有限公司,50K-70K,硕士
算法工程师【2020届校招】,上海友塔网络科技有限公司,8K-16K,本科
APP产品经理,深圳帧观德芯科技有限公司,20K-30K,学历不限
c++工程师,旭辉卓越健康信息科技有限公司,20K-25K,本科
计算机系老师,上海工商职业技术学院,8K-10K,硕士
业务分析助理,上海思贤信息技术股份有限公司,3.5K-4.5K,大专
计算机视觉算法工程师,上海夷睿企业管理咨询中心(有限合伙),20K-40K,本科
行业销售经理,上海迈高网络技术有限公司,8K-10K,大专
咨询顾问,上海合合信息科技发展有限公司,15K-20K,本科
文章编辑,上海桥之队教育科技有限公司,1K-2K,学历不限
融合算法工程师,常州悦航企业管理咨询有限公司,20K-30K,本科
大客户销售/销售经理（软件）,上海咏绎仪器仪表有限公司,5K-10K,本科
AI中心实习生,上海福赛特机器人有限公司,2K-4K,大专
猎头合伙人,上海昌路实业发展有限公司,20K-30K,本科
算法工程师,上海黑瞳信息技术有限公司,20K-25K,本科
算法工程师,上海物联网有限公司,8K-16K,硕士
大数据开发工程师（大型国企上海分公司）,广州汇智通信技术有限公司,15K-20K,本科
销售工程师,上海思慧德安防设备有限公司,5K-8K,大专
大客户经理,上海译牛科技有限公司,15K-20K,学历不限
高级图像算法工程师,上海夷睿企业管理咨询中心(有限合伙),20K-40K,本科
高级产品设计师,上海梅歌文化传播有限公司,6K-8K,本科
市场营销部上海（南京）办事处总监  ,北京玖瑞科技有限公司,15K-25K,本科
智慧家居推广销售总监,昆山英莱特电子科技有限公司,100K-150K,本科
策略研究员,上海火线资产管理有限公司,15K-20K,本科
项目经理,上海明暄股权投资基金管理有限公司,20K-30K,本科
售前顾问/售前经理（智慧软件）,上海云思智慧信息技术有限公司,10K-20K,本科
股东合伙人/技术研发软件工程师程序员,上海九牛网络科技有限公司,20K-30K,本科
机器学习算法工程师,上海麦信数据科技有限公司,15K-20K,本科
行业研究员,上海市数字证书认证中心有限公司,15K-25K,硕士
算法工程师,旭辉卓越健康信息科技有限公司,20K-30K,本科
研究员助理,上海声瀚信息科技有限公司,15K-30K,学历不限
电商平台系统架构总监,昆山英莱特电子科技有限公司,100K-150K,本科
数据分析师,上海万位数字技术有限公司,20K-30K,本科
系统架构师,上海明暄股权投资基金管理有限公司,40K-60K,大专
研发总监,旭辉卓越健康信息科技有限公司,30K-50K,本科
博士后,上海米健信息技术有限公司,15K-20K,博士
销售经理/总监,北京云迹科技有限公司,8K-15K,本科
技术主管,上海银众网络信息技术发展有限公司,10K-15K,本科
解决方案咨询顾问,上海合合信息科技发展有限公司,15K-25K,本科
市场BD经理,北京德才仕科技有限公司,30K-60K,本科
视觉算法工程师（实习生）,上海甜头菜电子商务有限公司,4K-6K,本科
大数据开发工程师（spark）,上海领鸟信息科技有限公司,10K-18K,本科
大数据开发工程师（spark）,上海领鸟信息科技有限公司,10K-18K,本科
（兼职）培训实施助理-上海急聘,中讯环亚(北京)科技有限公司,6K-8K,学历不限
计算机科学与技术,上海临港新片区,薪资面议,学历不限
软件工程,上海临港新片区,薪资面议,学历不限
计算机科学与技术，物联网，物流管理与工程,上海临港新片区,薪资面议,学历不限
AI算法工程师,上海临港新片区,薪资面议,学历不限
物流工程专业教师,上海临港新片区,薪资面议,博士
精益生产工程师,上海临港新片区,薪资面议,学历不限
架构师,上海技蕴佳智能科技有限公司,8K-10K,大专
区域销售经理,陕西渭南神州德信医学成像技术有限公司,15K-20K,大专
销售经理/总监,上海安维尔信息科技股份有限公司,15K-25K,大专
培训产品经理,曙光信息产业（北京）有限公司,15K-20K,硕士
ISO27000信息安全管理体系审核员,启真检测认证(上海)有限公司,15K-20K,本科
JAVA软件开发程序员,上海九牛网络科技有限公司,8K-12K,本科
售前工程师,深圳市一号互联科技有限公司,15K-20K,本科
 语义数据编辑,上海互问信息科技有限公司,4.5K-6K,本科
项目申报专员,上海润物信息科技有限公司,8K-10K,大专
服装设计师,唯衣(上海)网络科技有限公司,2K-3K,本科
CTO,上海冠萌达商务信息咨询有限公司,25K-50K,本科
产品经理,弈人(上海)科技有限公司,6K-12K,本科
办公室助理,上海互问信息科技有限公司,4.5K-6K,大专
培训实施专员,中讯环亚(北京)科技有限公司,2K-4K,本科
助理猎头顾问,上海昂拓企业管理有限公司,6K-8K,本科
前端开发工程师,上海媒智科技有限公司,10K-15K,本科
图像处理工程师,中企服务外包江苏有限公司,30K-50K,本科
语义编辑,上海互问信息科技有限公司,4.5K-5.9K,本科
产品经理,重庆安芯教育科技有限公司,10K-20K,本科
研发工程师（工作地点：沈阳）,沈阳上博智像科技有限公司,10K-15K,本科
AI竞赛培训师,上海曼帝思创新科技有限责任公司,8K-10K,本科
ADAS技术专家（工作地点：日本东京）,希亚思(上海)信息技术有限公司,30K-50K,硕士
AI算法实现工程师,上海中觅通信技术有限公司,20K-40K,硕士
研究员,上海声瀚信息科技有限公司,25K-50K,学历不限
医学质控专员,上海森亿医疗科技有限公司,10K-15K,本科
汽车行业专业新媒体编辑公众号编辑活动宣传编辑,上海嘉之道企业管理咨询有限公司,6K-8K,本科
猎头销售经理,上海昌路实业发展有限公司,10K-15K,大专
高级客户经理/客户经理,内蒙古广泽房地产经纪有限公司,6K-8K,大专
区域校企合作经理,江苏省未来网络创新研究院,8K-15K,本科
律师/律师助理,上海兰迪律师事务所,4K-6K,本科
图像算法工程师,上海东方激光教育文化有限公司,15K-25K,硕士
stem咨询规划总监,上海立洋教育科技(集团)有限公司,20K-30K,本科
课程研发经理,六七八九科技发展有限公司,6K-8K,本科
产品经理app移动端,世纪畅链有限责任公司,15K-20K,本科
房产销售代表底薪 8k 起,上海链家房地产经纪有限公司,8K-10K,本科
1221EP-金服稽核模型开发岗,深圳平安综合金融服务有限公司,薪资面议,本科
行业总监,上海高仙自动化科技发展有限公司,30K-50K,本科
文案策划专员-运营部,六七八九科技发展有限公司,5K-8K,本科
销售助理,旻投电力发展有限公司,5K-8K,本科
销售,上海占圣智能科技有限公司,5K-8K,中专
深度强化学习工程师,上海宝藤生物医药科技股份有限公司,15K-25K,本科
（总部）前端开发工程师,上海源耀生物股份有限公司,10K-18K,本科
招商经理,上海紫光乐联物联网科技有限公司,6K-10K,大专
销售总监,上海挚飞信息科技有限公司,20K-40K,本科
机器人运动控制算法工程师,埃视森智能科技(上海)有限公司,12K-20K,硕士
HR（薪酬）实习生,上海依图网络科技有限公司,2K-4K,本科
市场调研经理,广州筷子信息科技有限公司,15K-20K,本科
技术架构师,中国再保险（集团）公司,薪资面议,硕士
高级软件开发工程师/架构师,上海易鲸捷信息技术有限公司,20K-40K,硕士
数据库运维工程师,福建新意科技有限公司,15K-20K,大专
Java开发（决策部署）,徙木金融信息服务(上海)有限公司,15K-20K,本科
投资经理,厦门京道产业投资基金管理有限公司,10K-16K,硕士
中高级AI工程师,福建龙净环保股份有限公司,15K-25K,本科
图像算法工程师,安徽济云科技有限公司,20K-40K,本科
区域高级销售经理,北京猎豹移动科技有限公司,20K-30K,大专
产品营销实习生,上海依图网络科技有限公司,4K-6K,本科
报关销售代表,宁波易豹网络科技有限公司,8K-10K,大专
暖通工程师,北京国双科技有限公司,15K-25K,本科
猎头合伙人,米聘(上海)网络科技有限公司,8K-16K,本科
算法工程师,上海广拓信息技术有限公司,20K-30K,硕士
解决方案经理FW,公安部第三研究所,10K-18K,本科
招商经理,北京悦慧康科技有限公司,4K-6K,本科
渠道销售经理（上海/杭州）,深圳市优必选科技股份有限公司,15K-20K,本科
法务专员,优刻得科技股份有限公司,15K-30K,本科
校招-线上销售经理,优刻得科技股份有限公司,10K-20K,本科
算法工程师（2020届校园招聘）(J12001),上海二三四五网络科技有限公司,12K-20K,本科
研究工程师（LabView 软件开发）-base 新加坡,赫智科技(苏州)有限公司,15K-21K,硕士
校招-算法工程师,优刻得科技股份有限公司,15K-30K,本科
软件开发工程师,昌硕科技(上海)有限公司,6K-8K,大专
出口报关员,宁波易豹网络科技有限公司,8K-10K,大专
知识产权项目申报工程师,坤阜企业发展(上海)有限公司,8K-12K,大专
推荐算法专家,济南人资派企业管理咨询有限公司,30K-50K,本科
校园招生代理,开能教育,6K-8K,大专
猎头实习生,上海汇秒企业管理咨询事务所(有限合伙),2K-4K,本科
销售经理,北京麦克斯泰科技有限公司,6K-8K,大专
研究工程师（MCU和FPGA开发）-base 新加坡,赫智科技(苏州)有限公司,15K-21K,硕士
前端开发工程师-来店信息,上海中科新微信息科技园有限公司,16K-20K,本科
市场推广专员（医疗器械）,邃蓝智能科技(上海)有限公司,8K-12K,大专
nodejs初级研发工程师,上海灵兮信息科技有限公司,8K-15K,本科
AI算法工程师,上海福赛特机器人有限公司,15K-20K,本科
平安普惠贷款顾问,中国平安人寿保险股份有限公司上海分公司市北售后服务部,10K-15K,中专
（宝尊2020校招）开发工程师,上海宝尊电子,薪资面议,本科
Qt开发工程师,艾特城信息科技有限公司,15K-20K,本科
AI团队总监,维世(上海)投资发展有限公司,20K-40K,硕士
nodejs中级研发工程师,上海灵兮信息科技有限公司,12K-24K,大专
市场销售部（负责人/销售总监）,私享桥(上海)企业发展有限公司,8K-12K,本科
销售工程师,上海锐弘通信设备有限公司,8K-10K,大专
AI算法工程师,维世(上海)投资发展有限公司,20K-40K,本科
中小学教师（远程兼职，不限时间地点）,北京硅谷文化传媒有限公司,10K-20K,学历不限
AI软件研发经理,美能国际生物科技(深圳)有限公司上海分公司,50K-70K,本科
AI产品经理,上海谷露软件有限公司,20K-30K,本科
产品运营/用户客服,上海灵兮信息科技有限公司,4K-6K,大专
青春不迷茫-管培生、销售专员 安排住宿,上海链家房地产经纪有限公司,8K-15K,本科
新媒体行业编辑,上海嘉之道企业管理咨询有限公司,6K-8K,本科
高级销售经理,上海品质创享智能科技有限责任公司,20K-30K,本科
法律顾问/Legal Counsel,上海高迈企业管理咨询有限公司,15K-20K,本科
医疗行业销售经理,深圳视见医疗科技有限公司,15K-30K,本科
售前咨询/行销经理,上海它趣教育科技有限公司  ,8K-12K,本科
投资经理,上海安托商务信息咨询有限公司,10K-15K,本科
高级医疗器械销售经理,上海品质创享智能科技有限责任公司,20K-30K,本科
市场推广,邃蓝智能科技(上海)有限公司,8K-12K,本科
创业合伙人（职业教育）,北京赢家创新谷科技有限责任公司,30K-50K,本科
职业教育（合伙人）,北京赢家创新谷科技有限责任公司,30K-50K,大专
技术部经理,上海昌路实业发展有限公司,30K-50K,本科
资深C++软件开发工程师,上海义永商务咨询有限公司,30K-50K,本科
IT职业教育（合伙人）,北京赢家创新谷科技有限责任公司,30K-50K,大专
产品经理,绿地金融投资控股集团有限公司,20K-30K,本科
智慧教育系统产品研发总监/高级工程师,昆山英莱特电子科技有限公司,100K-150K,本科
现场技术支持工程师,北京云迹科技有限公司,8K-13K,本科
技术部经理,上海昌路实业发展有限公司,30K-50K,本科
声纹识别算法工程师,上海优猎网络科技有限公司,40K-80K,硕士
金融科技部门负责人,上海鼎修天工贸有限公司,70K-100K,学历不限
智慧医疗系统产品研发总监/高级工程师,昆山英莱特电子科技有限公司,100K-150K,本科
城市批发和渠道销售专员,大连乔依贸易有限公司,10K-15K,学历不限
实验室技术员,上海百融济生物科技有限公司,10K-15K,硕士
全国招聘教育社区团长（不限时间地点）,北京硅谷文化传媒有限公司,10K-20K,学历不限
KA总监,深圳市金伦通信有限公司,8K-15K,本科
营运总监,Hong Kong Executive Search,50K-70K,本科
项目执行/项目实施实习生,上海它趣教育科技有限公司  ,3K-4K,本科
全国诚招代理商或城市合伙人,北京智教未来科技有限公司,15K-20K,学历不限
销售顾问（网络/在线，无需坐班）,武汉开贝尔教育科技有限公司,30K-50K,学历不限
中文标注实习生（产品部）(J10355),北京云知声信息技术有限公司,2K-4K,本科
业务负责人,上海开锐交通科技有限公司,6K-12K,本科
销售顾问（网络/在线，无需坐班）,武汉开贝尔教育科技有限公司,30K-50K,学历不限
招聘专员实习生,上海纬特施企业管理咨询有限公司,2K-4K,本科
创业合伙人／高级合伙人（职业教育／国际教育／Ｋ12教育）,北京赢家创新谷科技有限责任公司,30K-50K,本科
猎头顾问/助理（急）,上海昌路实业发展有限公司,8K-10K,本科
销售经理,沈阳上博智像科技有限公司,17K-25K,大专
实习生&amp;律师助理,上海兰迪律师事务所,4K-6K,本科
猎头bd,上海昌路实业发展有限公司,10K-15K,大专
ELK架构师,上海天牧软件有限公司,20K-30K,本科
TX-信息审核员,新世纪检验认证股份有限公司,12.5K-20K,大专
Python算法工程师-上海-00079,北软互联(北京)科技有限公司,15K-20K,大专
风险建模高级工程师,万仁网络科技(上海)有限公司,20K-40K,本科
人事经理,上海灵兮信息科技有限公司,8K-12K,本科
大客户解决方案顾问,上海移品信息技术有限公司,20K-30K,本科
29215T-PMO经理（大型应用软件实施）,平安城市建设科技（深圳）有限公司,薪资面议,本科
运营会计,上海灵兮信息科技有限公司,4K-6K,大专
python开发工程师,上海冷水河信息科技有限公司,8K-15K,本科
链家高薪置业顾问+包住宿,上海链家房地产经纪有限公司,6K-8K,本科
大数据实习生,上海益攸网络科技有限公司,3K-4K,本科
金融预测策略分析师,上海启态易方投资管理有限公司,15K-20K,硕士
量化研究员,上海持赢资产管理中心(有限合伙),2K-4K,本科
知识产权工程师,上海笑溢网络科技有限公司,6K-8K,本科
行业分析师（医疗 大健康）,上海复星高科技（集团）有限公司,薪资面议,本科
算法工程师,中船重工,薪资面议,硕士
综合管理,恒大集团,薪资面议,本科
IT技术岗（科技创新应用和项目管理方向）,豫园股份,薪资面议,本科
软件工程师（算法方向）,闻泰科技,薪资面议,本科
信息科技岗（系统测试方向—上海）,浦发银行,薪资面议,本科
信息科技岗（大数据方向—上海),浦发银行,薪资面议,本科
信息科技岗（运维开发方向—上海）,浦发银行,薪资面议,本科
信息科技岗（系统开发方向—上海）,浦发银行,薪资面议,本科
信息科技岗（项目管理方向—上海),浦发银行,薪资面议,本科
信息科技岗（信息安全方向—上海),浦发银行,薪资面议,本科
信息科技岗（值班运行方向—上海）,浦发银行,薪资面议,本科
信息科技岗（创新研发方向—上海）,浦发银行,薪资面议,硕士
信息科技岗（UI设计方向—上海）,浦发银行,薪资面议,本科
信息科技岗（科技管理方向—上海）,浦发银行,薪资面议,本科
信息科技岗（架构设计方向—上海）,浦发银行,薪资面议,本科
信息科技岗（科技规划方向—上海）,浦发银行,薪资面议,本科
信息科技岗（技术研究方向—上海）,浦发银行,薪资面议,本科
信息科技岗（需求设计方向—上海）,浦发银行,薪资面议,本科
专利代理人助理,上海笑溢网络科技有限公司,4K-6K,本科
大客户经理,上海移品信息技术有限公司,15K-20K,本科
java开发工程师,上海笑溢网络科技有限公司,15K-20K,本科
java开发工程师,上海笑溢网络科技有限公司,15K-20K,本科
芯片设计工程师,上海斯毕昂德电子科技有限公司,3.5K-7K,大专
大数据开发助理工程师,智联招聘,薪资面议,学历不限
Python开发工程师,上海新技实业有限公司,10K-15K,本科
市场营销,北京和兴创联健康科技有限公司,10K-20K,本科
互联网运营,上海驿趣信息技术有限公司,10K-15K,本科
